PolicyId,AgeConducteur,SexeConducteur,StatutMatrimonial,BonusMalus,FrequencePaiement,CodeProfession,AgeVehicule,ClasseVehicule,PuissanceVehicule,CarburantVehicule,UsageVehicule,Garage,Region,PrimeCommerciale
90137571.100a,27.0,M,null,56.0,Half-yearly,null,12.0,Cheap,P13,Diesel,Private+trip to office,Street,Headquarters,647.0306081629396
90189293.100a,18.0,M,null,90.0,Annual,null,40.0,Cheaper,P10,Diesel,Private+trip to office,Closed collective parking,Center,269.3109530595878
90154393.100a,29.0,M,null,61.99999999999999,Half-yearly,null,16.0,Cheap,P12,Diesel,Private+trip to office,Closed collective parking,Center,387.2342304144482
90168156.100b,40.0,F,null,146.0,Half-yearly,null,7.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,South West,674.7923169413689
90147624.101a,38.0,M,null,136.0,Monthly,null,18.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,South West,461.0252639566279
90132634.102a,30.0,F,null,55.0,Annual,null,5.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,510.08913062137935
90134866.101a,22.0,M,null,109.0,Half-yearly,null,40.0,Cheap,P12,Diesel,Private+trip to office,Closed collective parking,South West,562.2727965728526
90145947.100a,22.0,M,null,61.00000000000001,Half-yearly,null,7.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,South West,777.8074431074418
90156599.100b,45.0,M,null,127.0,Annual,null,10.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,South West,598.4488700904483
90149104.103c,34.0,M,null,55.0,Annual,null,7.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,704.8483147072175
50200117.101a,38.0,M,Married,55.0,Annual,Private employee,22.0,Affordable cars,P16,Regular,Private+trip to office,Street,Center,355.26442315735545
90170587.100a,21.0,M,null,102.0,Half-yearly,null,41.0,Cheapest,P11,Regular,Private+trip to office,Closed zbox,Center,705.2248951608776
90132676.100b,55.0,M,null,123.0,Half-yearly,null,25.0,Cheap,P13,Regular,Private+trip to office,Closed collective parking,Center,500.85648578059386
90164676.101b,33.0,M,null,62.99999999999999,Annual,null,12.0,Cheaper,P10,Diesel,Private+trip to office,Closed zbox,Center,532.9285987839729
90163203.100a,19.0,F,null,85.0,Annual,null,38.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,South West,332.37338622587254
90127288.102b,31.0,M,Cohabiting,60.00000000000001,Half-yearly,Public employee,11.0,Cheap,P11,Diesel,Private+trip to office,Opened collective parking,Center,544.7405320563353
90144801.100a,30.0,M,null,55.0,Monthly,null,11.0,Cheaper,P11,Diesel,Private+trip to office,Opened collective parking,South West,570.0014244580882
90132795.100a,40.0,M,null,127.0,Annual,null,12.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,583.0808804669032
90175902.101f,21.0,M,null,105.0,Half-yearly,null,41.0,Cheaper,P11,Regular,Private+trip to office,Opened collective parking,Center,507.4084774887836
90161368.100b,18.0,F,null,88.0,Half-yearly,null,34.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,519.1012433792189
90194776.100b,29.0,F,null,55.0,Half-yearly,null,15.0,Cheap,P11,Diesel,Private+trip to office,Closed collective parking,Headquarters,458.8670237714822
90108897.100a,24.0,F,Cohabiting,55.0,Half-yearly,Craftsman,6.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,Center,693.6543974451503
1007634.100b,19.0,M,Married,85.0,Half-yearly,Private employee,13.0,Cheapest,P7,Regular,Private+trip to office,Opened collective parking,Headquarters,403.63844479182734
40100277.101a,41.0,F,Married,127.0,Annual,Private employee,13.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,469.8584340334645
90147817.101b,23.0,F,null,73.0,Annual,null,44.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Paris area,436.24685804132326
90157870.101c,26.0,M,null,77.0,Half-yearly,null,16.0,Affordable cars,P11,Diesel,Professional,Closed collective parking,Center,511.8807768138095
90194682.100b,49.0,M,null,120.0,Annual,null,21.0,Expensive,P15,Diesel,Private+trip to office,Closed zbox,Headquarters,719.9112253161871
90110486.101c,18.0,M,Cohabiting,144.0,Half-yearly,Farmer,26.0,Cheapest,P10,Regular,Private+trip to office,Closed collective parking,Center,841.4114158992228
90193338.100b,19.0,M,null,87.0,Half-yearly,null,33.0,Cheapest,P12,Diesel,Professional,Closed collective parking,Headquarters,1005.3039312205937
90104699.102a,65.0,M,Cohabiting,137.0,Annual,Public employee,24.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Paris area,394.7986704033959
90117655.101b,18.0,F,Married,78.0,Half-yearly,Private employee,32.0,Cheap,P12,Regular,Private+trip to office,Street,Center,880.6704425184272
90135429.100a,37.0,F,null,138.0,Half-yearly,null,10.0,Cheapest,P10,Regular,Private+trip to office,Closed zbox,Center,598.8706927302221
90111490.101a,23.0,M,Married,110.0,Half-yearly,Private employee,38.0,Cheap,P10,Regular,Private+trip to office,Street,Center,512.9398485550057
90166111.103b,37.0,M,null,133.0,Monthly,null,16.0,Cheapest,P9,Diesel,Private+trip to office,Closed zbox,South West,260.97831635307625
80200007.10b,18.0,F,Cohabiting,114.0,Monthly,Private employee,48.0,Cheapest,P9,Regular,Private+trip to office,Street,Center,375.9943104617343
90149206.100b,23.0,M,null,82.0,Annual,null,42.0,Affordable cars,P13,Regular,Private+trip to office,Closed zbox,Headquarters,221.56232907859572
90183972.100c,36.0,F,null,55.0,Annual,null,5.0,Affordable cars,P15,Diesel,Private+trip to office,Closed zbox,Headquarters,724.8632520896439
90147315.100a,18.0,M,null,115.0,Half-yearly,null,39.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Center,961.897454790726
90103977.100a,18.0,M,Single,117.0,Monthly,Other,45.0,Cheaper,P10,Diesel,Private+trip to office,Opened collective parking,Center,501.7043092913066
90166337.100a,34.0,M,null,55.0,Annual,null,8.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Headquarters,538.5175034321896
80100048.10a,38.0,M,Cohabiting,55.0,Half-yearly,Private employee,20.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,191.43612342939363
90162656.101a,39.0,M,null,141.0,Half-yearly,null,6.0,Affordable cars,P13,Diesel,Professional,Closed collective parking,Center,838.2441894755208
90104300.100a,35.0,M,Cohabiting,55.0,Half-yearly,Public employee,11.0,Cheaper,P11,Regular,Professional,Street,Paris area,577.6396811796917
90111604.101a,34.0,M,Cohabiting,55.0,Annual,Craftsman,9.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Center,579.5458214070452
90150161.100a,43.0,M,null,119.0,Half-yearly,null,7.0,Affordable cars,P15,Diesel,Private+trip to office,Closed collective parking,Paris area,734.6769257955241
90145224.101a,45.0,F,null,121.0,Annual,null,17.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,214.0447881016522
90118947.100a,27.0,M,Widowed,77.0,Monthly,Public employee,13.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Paris area,627.0521515461531
90160971.101b,28.0,M,null,61.99999999999999,Half-yearly,null,9.0,Cheap,P11,Diesel,Professional,Street,Center,618.718821347181
90133246.100a,31.0,M,null,55.0,Half-yearly,null,10.0,Cheaper,P13,Regular,Private+trip to office,Closed collective parking,Paris area,395.3458090343177
90106759.10b,36.0,M,Married,85.0,Half-yearly,Private employee,20.0,Cheapest,P8,Regular,Private+trip to office,Closed collective parking,Center,212.78474238185535
90174098.100c,39.0,M,null,55.0,Half-yearly,null,6.0,Affordable cars,P15,Diesel,Private+trip to office,Closed collective parking,Headquarters,781.3214922052566
90145858.100a,32.0,F,null,55.0,Half-yearly,null,15.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,South West,229.04222594080645
90133227.100a,41.0,M,null,127.0,Annual,null,6.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Paris area,484.4379912129919
90154104.100a,18.0,M,null,73.0,Half-yearly,null,15.0,Cheapest,P7,Regular,Private+trip to office,Street,Center,463.9686060228687
50200013.100a,37.0,M,Cohabiting,77.0,Half-yearly,Private employee,12.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,671.9453318901899
90146406.100b,60.0,F,null,130.0,Annual,null,15.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Center,327.68745624483665
90125999.101a,36.0,F,Cohabiting,55.0,Half-yearly,Public employee,16.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,393.3891514715445
90127170.102a,35.0,M,Cohabiting,55.0,Half-yearly,Retiree,22.0,Affordable cars,P11,Diesel,Professional,Closed zbox,Center,286.95375014155
90104198.10a,58.0,F,Single,142.0,Monthly,Private employee,18.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,544.8695897399462
90167941.100a,18.0,M,null,104.0,Annual,null,40.0,Cheapest,P10,Diesel,Private+trip to office,Closed zbox,Headquarters,547.4251097438506
90174212.100a,18.0,F,null,90.0,Half-yearly,null,40.0,Affordable cars,P13,Diesel,Private+trip to office,Closed zbox,Center,423.471837702458
90134896.100c,25.0,F,null,85.0,Half-yearly,null,9.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,Paris area,715.0322625110019
90134582.100a,31.0,M,null,90.0,Monthly,null,17.0,Cheapest,P10,Regular,Private+trip to office,Opened collective parking,Paris area,576.0071469189132
90119080.101c,24.0,M,Cohabiting,76.0,Half-yearly,Private employee,41.0,Affordable cars,P14,Diesel,Private+trip to office,Closed collective parking,Headquarters,245.71519609213436
90179262.100a,19.0,M,null,119.0,Half-yearly,null,45.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,Paris area,476.7128496381976
90157600.101b,31.0,M,null,55.0,Monthly,null,20.0,Cheapest,P8,Regular,Private+trip to office,Closed collective parking,Center,287.29806817100103
90111737.102a,32.0,F,Cohabiting,67.0,Annual,Craftsman,7.0,Cheaper,P8,Regular,Private+trip to office,Closed zbox,Paris area,470.0028419853106
1000939.101a,18.0,F,Cohabiting,98.0,Half-yearly,Private employee,37.0,Cheap,P13,Diesel,Private+trip to office,Opened collective parking,Headquarters,816.8980853316293
90134535.100b,48.0,M,null,124.0,Annual,null,13.0,Cheaper,P11,Regular,Private+trip to office,Street,Paris area,596.2748150426017
90156429.101b,29.0,M,null,77.0,Half-yearly,null,7.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,South West,526.7785556723951
90167662.100b,35.0,F,null,55.0,Annual,null,12.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,South West,374.1590661890983
90155038.100a,44.0,F,null,140.0,Half-yearly,null,11.0,Cheap,P12,Regular,Private+trip to office,Closed zbox,Center,586.4512367080923
90187285.100d,18.0,M,null,114.0,Annual,null,32.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Center,857.7397940791251
90155746.100a,25.0,F,null,73.0,Half-yearly,null,12.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Paris area,721.3094146101004
90155967.100a,53.0,F,null,134.0,Half-yearly,null,44.0,Cheapest,P5,Regular,Private+trip to office,Closed zbox,South West,272.41965323784
90167282.100a,30.0,F,null,55.0,Annual,null,6.0,Cheapest,P9,Regular,Private+trip to office,Street,Headquarters,339.66540289446164
90132865.100a,35.0,M,null,120.0,Annual,null,28.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,260.19738279962064
90166071.100a,22.0,M,null,60.00000000000001,Annual,null,11.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,364.53883946
90155032.100a,40.0,M,null,55.0,Half-yearly,null,14.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Headquarters,336.3096966483562
90160184.100a,36.0,M,null,118.0,Annual,null,15.0,Cheap,P13,Regular,Private+trip to office,Closed collective parking,Paris area,404.3340500788318
90194020.100c,26.0,M,null,67.0,Half-yearly,null,10.0,Cheap,P13,Regular,Professional,Closed zbox,Headquarters,943.4497670005976
90194202.100a,18.0,F,null,80.0,Half-yearly,null,32.0,Cheap,P12,Regular,Private+trip to office,Opened collective parking,Paris area,590.7441300411108
90139808.101a,20.0,F,null,98.0,Annual,null,41.0,Cheap,P12,Regular,Private+trip to office,Street,Center,599.0748395697959
90106262.101a,47.0,F,Married,136.0,Half-yearly,Private employee,5.0,Cheaper,P9,Regular,Private+trip to office,Closed collective parking,Center,428.83228939399856
1000929.10a,20.0,M,Cohabiting,98.0,Half-yearly,Private employee,33.0,Cheap,P13,Diesel,Professional run,Closed collective parking,Headquarters,1439.480404299483
90180075.100a,45.0,F,null,138.0,Half-yearly,null,9.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,770.3270466069687
90106397.101a,54.0,M,Cohabiting,114.0,Annual,Private employee,19.0,Cheap,P12,Regular,Private+trip to office,Closed collective parking,Paris area,596.2326672675327
221.101a,18.0,F,Widowed,104.0,Monthly,Private employee,40.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Headquarters,511.6428752496356
90105006.101b,25.0,F,Married,77.0,Half-yearly,Private employee,15.0,Cheap,P14,Regular,Private+trip to office,Closed collective parking,Headquarters,627.7624565787077
90107948.101a,20.0,M,Widowed,116.0,Half-yearly,Private employee,38.0,Affordable cars,P11,Diesel,Private+trip to office,Closed zbox,Center,563.5881232890943
90168243.100a,63.0,M,null,114.0,Annual,null,20.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Headquarters,405.1859485638074
90134578.100b,34.0,M,null,62.99999999999999,Annual,null,16.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Paris area,377.4873499444827
1011219.101b,18.0,F,Cohabiting,112.0,Half-yearly,Private employee,43.0,Cheapest,P8,Regular,Private+trip to office,Opened collective parking,Headquarters,464.70811072236734
90145745.100a,32.0,F,null,85.0,Half-yearly,null,11.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,South West,701.4942780044832
90190090.100a,22.0,F,null,61.00000000000001,Annual,null,15.0,Cheapest,P10,Regular,Private+trip to office,Street,Headquarters,514.2532302015194
90180871.100a,45.0,F,null,115.0,Annual,null,13.0,Cheaper,P10,Regular,Private+trip to office,Closed collective parking,Headquarters,391.2605001328637
90194495.100b,20.0,M,null,99.0,Half-yearly,null,35.0,Cheapest,P9,Regular,Private+trip to office,Opened collective parking,Headquarters,397.6930443915289
90191869.100d,40.0,M,null,127.0,Half-yearly,null,22.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Paris area,268.19824825934205
90111151.102a,18.0,M,Cohabiting,123.0,Monthly,Public employee,37.0,Cheapest,P8,Regular,Private+trip to office,Street,Center,651.800886133154
90152807.100b,24.0,F,null,55.0,Annual,null,8.0,Cheapest,P9,Regular,Private+trip to office,Closed zbox,Center,399.4797450465216
90159592.102a,36.0,M,null,156.0,Half-yearly,null,12.0,Cheap,P13,Regular,Private+trip to office,Closed zbox,Center,741.5078941828128
90152098.100a,20.0,F,null,77.0,Half-yearly,null,12.0,Cheaper,P9,Regular,Private+trip to office,Opened collective parking,Center,484.6102887994519
90149553.100a,18.0,M,null,104.0,Half-yearly,null,46.0,Cheapest,P9,Regular,Private+trip to office,Opened collective parking,Center,395.713267815339
90103543.10d,26.0,M,Married,90.0,Half-yearly,Private employee,17.0,Cheaper,P12,Regular,Private+trip to office,Closed collective parking,Paris area,514.0760128738432
90189823.101a,30.0,F,null,72.0,Half-yearly,null,27.0,Cheapest,P5,Regular,Private+trip to office,Closed zbox,Headquarters,301.2853529216258
90131346.100a,18.0,M,Cohabiting,103.0,Annual,Public employee,36.0,Cheap,P12,Regular,Private+trip to office,Street,Center,700.9447815664819
1007582.100a,29.0,M,Married,56.0,Half-yearly,Public employee,8.0,Cheap,P12,Diesel,Private+trip to office,Opened collective parking,Headquarters,724.7353192179742
90146131.100a,25.0,M,null,88.0,Half-yearly,null,35.0,Cheap,P13,Regular,Private+trip to office,Street,Center,927.6166911013077
90104445.101a,21.0,F,Divorced,77.0,Half-yearly,Public employee,7.0,Cheap,P12,Diesel,Private+trip to office,Closed zbox,Center,964.0652631881125
90104151.100b,43.0,M,Cohabiting,142.0,Half-yearly,Public employee,22.0,Affordable cars,P14,Regular,Private+trip to office,Opened collective parking,Center,259.24096774744737
90134799.100c,20.0,M,null,106.0,Half-yearly,null,29.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Paris area,593.0470092506544
90158031.100a,34.0,F,null,58.0,Half-yearly,null,11.0,Cheapest,P10,Diesel,Private+trip to office,Street,Headquarters,466.3731125319961
90124876.102a,22.0,M,Cohabiting,56.0,Annual,Public employee,8.0,Cheap,P13,Diesel,Private+trip to office,Closed collective parking,Paris area,680.8944928752634
90132816.100a,42.0,F,null,129.0,Half-yearly,null,12.0,Cheapest,P9,Regular,Private+trip to office,Opened collective parking,Center,545.672476530362
90148585.101a,44.0,M,null,125.0,Half-yearly,null,17.0,Cheapest,P9,Regular,Private+trip to office,Closed collective parking,Headquarters,177.99732656358046
90156321.100b,20.0,F,null,78.0,Half-yearly,null,33.0,Cheaper,P11,Regular,Private+trip to office,Closed zbox,Center,485.97380707293087
90112652.100a,30.0,M,Cohabiting,61.99999999999999,Half-yearly,Retiree,10.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Paris area,521.4787107844097
90160268.100a,53.0,M,null,118.0,Monthly,null,22.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,598.4856460747754
90130981.100a,25.0,F,Cohabiting,56.0,Half-yearly,Private employee,11.0,Cheapest,P8,Regular,Private+trip to office,Closed zbox,Headquarters,311.3370647404074
90130852.101b,55.0,M,Single,127.0,Annual,Private employee,21.0,Affordable cars,P14,Diesel,Private+trip to office,Closed zbox,Center,801.7788196756047
90118259.101a,61.0,M,Cohabiting,180.0,Monthly,Public employee,26.0,Cheaper,P12,Regular,Private+trip to office,Closed zbox,Center,496.21084745796026
90170357.100c,29.0,F,null,55.0,Annual,null,6.0,Cheap,P11,Diesel,Private+trip to office,Closed zbox,Center,624.1347334424977
90134351.100b,23.0,F,null,98.0,Annual,null,33.0,Cheap,P13,Diesel,Private+trip to office,Closed zbox,Center,919.665042777414
1007005.100b,33.0,M,Cohabiting,55.0,Half-yearly,Private employee,14.0,Cheaper,P11,Diesel,Private+trip to office,Closed zbox,Headquarters,471.7794582606624
